bat_time,info_date,stock_code,stock_country,vesting_type,vesting_type_detail,stock_name,stock_market_sum,stock_share_total_num,stock_first_price,stock_foreign_share_max,stock_foreign_share_num,stock_foreign_share_percent,stock_maxprice_year,stock_lowprice_year,stock_per,stock_eps,stock_per_guess,stock_eps_guess,stock_pbr,stock_bps,stock_allocation_ratio,stock_similar_per,stock_now,stock_close,stock_open,stock_high,stock_low,stock_volume_share,stock_volume_money,stock_trading_sum_foreign,stock_trading_sum_agency,stock_trading_sum_ant,stock_agency_buy_top1,stock_agency_buy_top1_vol,stock_agency_buy_top2,stock_agency_buy_top2_vol,stock_agency_buy_top3,stock_agency_buy_top3_vol,stock_agency_buy_top4,stock_agency_buy_top4_vol,stock_agency_buy_top5,stock_agency_buy_top5_vol,stock_agency_sell_top1,stock_agency_sell_top1_vol,stock_agency_sell_top2,stock_agency_sell_top2_vol,stock_agency_sell_top3,stock_agency_sell_top3_vol,stock_agency_sell_top4,stock_agency_sell_top4_vol,stock_agency_sell_top5,stock_agency_sell_top5_vol,etc1_string,etc2_string,etc3_string,etc4_string,etc5_string,etc1_int,etc2_int,etc3_int,etc4_int,etc5_int
2021-09-19 17:23:52.052154,2021-09-17 00:00:00.000000,095570,1.0,1.0,0.0,AJ네트웍스,291234674900.0,46822295,1000,46822295,2326643,4.97,7320,3050,26.58,234,N/A,N/A,0.94,6604,3.38,19.11,6220,6220,6070,6220,5920,131104,795,+39735,-11600,-28135.0,제이피모간,45694,미래에셋대우,22549,NH투자증권,11981,신한금융투자,11684,현대차증권,6793,키움증권,25807,한화,11954,NH투자증권,11295,이베스트,10007,흥국증권,10000,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:52.340205,2021-09-17 00:00:00.000000,006840,1.0,1.0,0.0,AK홀딩스,359008903100.0,13247561,5000,13247561,744590,5.62,38050,16450,N/A,-6456,N/A,N/A,0.57,47520,1.48,15.30,27100,27100,27400,27600,27100,28884,787,-10737,,-28135.0,유진증권,6248,한국증권,5011,미래에셋대우,4938,키움증권,3320,신한금융투자,1190,제이피모간,10425,키움증권,3326,한국증권,2841,KB증권,2721,삼성,2633,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:52.610574,2021-09-17 00:00:00.000000,282330,1.0,1.0,0.0,BGF리테일,3024683550000.0,17283906,1000,17283906,5725275,33.12,193000,115000,21.55,8119,19.00,9069,4.21,41549,1.37,43.47,175000,175000,172000,176000,171500,26279,4574,+6894,-6382,-512.0,메릴린치,3529,제이피모간,3016,모건스탠리,2986,맥쿼리,2685,신한금융투자,2439,모건스탠리,4560,미래에셋대우,2283,한국증권,2087,키움증권,1868,삼성,1579,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:52.876864,2021-09-17 00:00:00.000000,027410,1.0,1.0,0.0,BGF,582915257190.0,95716791,1000,95716791,6256174,6.54,8090,3915,11.28,540,N/A,N/A,0.38,16072,1.81,43.47,6090,6090,6180,6210,6090,154799,950,-26209,+5091,21118.0,키움증권,47634,한국증권,19649,대신,14627,삼성,11629,신한금융투자,7385,키움증권,48313,제이피모간,41001,한국증권,13880,NH투자증권,11244,미래에셋대우,8817,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:53.137517,2021-09-17 00:00:00.000000,138930,1.0,1.0,0.0,BNK금융지주,2594444558160.0,325935246,5000,325935246,128473621,39.42,8370,4935,3.84,2075,3.00,2317,0.29,27891,4.02,4.55,7960,7960,8000,8030,7930,1571265,12526,-224393,-16185,240578.0,모건스탠리,329218,신영,242601,UBS,137181,키움증권,87490,한국증권,78423,모건스탠리,239364,UBS,204290,제이피모간,135049,신한금융투자,123248,미래에셋대우,113311,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:53.399695,2021-09-17 00:00:00.000000,001465,1.0,1.0,0.0,BYC우,38661607500.0,215385,5000,215385,426,0.20,194500,116500,7.19,24974,N/A,N/A,0.32,554944,0.64,7.02,179500,179500,180500,180500,179500,169,30,,,240578.0,KB증권,62,유안타증권,30,삼성,22,케이티비,20,NH투자증권,11,대신,125,삼성,17,NH투자증권,13,키움증권,8,KB증권,4,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:53.660104,2021-09-17 00:00:00.000000,001460,1.0,1.0,0.0,BYC,282013672500.0,624615,5000,624615,12024,1.93,498500,204000,18.08,24974,N/A,N/A,0.81,554944,0.24,7.02,451500,451500,452500,452500,444500,74,33,-2,,240578.0,삼성,24,미래에셋대우,18,키움증권,6,NH투자증권,6,메리츠,5,NH투자증권,22,HI증권,20,키움증권,16,삼성,7,유안타증권,3,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:53.894646,2021-09-17 00:00:00.000000,001045,1.0,1.0,0.0,CJ우,141263937500.0,2260223,5000,2260223,304188,13.46,67800,44300,42.72,1463,6.00,10187,0.42,148115,3.28,11.60,62500,62500,62500,62600,62000,1576,98,-103,,240578.0,키움증권,961,삼성,269,한국증권,123,신한금융투자,112,미래에셋대우,35,키움증권,827,NH투자증권,306,교보,123,삼성,111,신한금융투자,104,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:54.130493,2021-09-17 00:00:00.000000,00104K,1.0,1.0,0.0,CJ4우(전환),351223147200.0,4226512,5000,4226512,205265,4.86,92400,55800,56.80,1463,8.00,10187,0.56,148115,2.41,11.60,83100,83100,82800,83100,81900,5740,474,-2067,+1648,419.0,유안타증권,2598,삼성,980,한국증권,534,신한금융투자,449,미래에셋대우,423,모건스탠리,1807,KB증권,1251,한국증권,838,키움증권,504,유안타증권,466,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:54.478017,2021-09-17 00:00:00.000000,001040,1.0,1.0,0.0,CJ,3034407792000.0,29176998,5000,29176998,5161293,17.69,118500,75700,71.09,1463,10.00,10187,0.70,148115,1.92,11.60,104000,104000,103500,104000,102000,70028,7236,+9103,-8400,-703.0,제이피모간,11587,미래에셋대우,11054,메릴린치,11002,키움증권,5496,한국증권,3730,미래에셋대우,8270,제이피모간,7084,키움증권,6372,한국증권,5836,신한금융투자,5231,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:54.788737,2021-09-17 00:00:00.000000,011155,1.0,1.0,0.0,CJ씨푸드1우,7790000000.0,200000,500,200000,925,0.46,52300,32400,364.02,107,N/A,N/A,20.39,1910,N/A,14.67,38950,38950,38850,39000,38850,245,9,,,-703.0,신한금융투자,130,NH투자증권,72,한국증권,34,하나금융투자,7,미래에셋대우,2,삼성,93,NH투자증권,47,대신,44,키움증권,22,부국,20,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:55.054618,2021-09-17 00:00:00.000000,011150,1.0,1.0,0.0,CJ씨푸드,146597553840.0,35930773,500,35930773,299790,0.83,6430,3870,38.13,107,N/A,N/A,2.14,1910,N/A,14.67,4080,4080,4035,4115,4035,64549,262,+4839,-121,-4718.0,삼성,8379,키움증권,7638,미래에셋대우,7573,NH투자증권,5314,신한금융투자,5221,키움증권,16770,대신,9067,NH투자증권,8146,미래에셋대우,7205,삼성,6101,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:55.351248,2021-09-17 00:00:00.000000,000590,1.0,1.0,0.0,CS홀딩스,73886848000.0,1154482,5000,1154482,35544,3.08,99400,51400,9.62,6656,N/A,N/A,0.29,218075,0.78,10.80,64000,64000,63800,65100,63200,1158,73,-191,-6,197.0,키움증권,539,한국증권,171,미래에셋대우,111,KB증권,101,유진증권,97,키움증권,465,신한금융투자,140,미래에셋대우,130,NH투자증권,100,유진증권,72,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:55.619161,2021-09-17 00:00:00.000000,012030,1.0,1.0,0.0,DB,206203281325.0,201173933,500,201173933,3296377,1.64,1465,664,23.84,43,N/A,N/A,0.52,1979,N/A,20.11,1025,1025,1050,1055,1025,1103310,1138,+106804,-340121,233317.0,삼성,212456,키움증권,134062,신한금융투자,90631,NH투자증권,74913,미래에셋대우,66553,케이티비,152794,키움증권,148479,유안타증권,123268,KB증권,102909,삼성,97276,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:55.878681,2021-09-17 00:00:00.000000,016610,1.0,1.0,0.0,DB금융투자,285239734080.0,42446389,5000,42446389,4424508,10.42,7820,3625,2.04,3297,N/A,N/A,0.32,20810,4.46,4.07,6720,6720,6800,6860,6720,100340,677,-41965,-50,42015.0,한국증권,18865,미래에셋대우,17935,신한금융투자,16881,삼성,11855,키움증권,7590,제이피모간,36452,키움증권,18993,미래에셋대우,8372,노무라,7985,대신,5037,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:56.139989,2021-09-17 00:00:00.000000,005830,1.0,1.0,0.0,DB손해보험,4304640000000.0,70800000,500,70800000,30387153,42.92,63600,36700,6.24,9751,6.00,9541,0.57,105959,3.62,8.06,60800,60800,61100,61400,60600,175561,10685,+7596,-17410,9814.0,CS증권,35759,한국증권,27182,다이와,19557,NH투자증권,9790,노무라,9665,모건스탠리,27289,한화,19622,메릴린치,16203,제이피모간,14255,한국증권,10457,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:56.389375,2021-09-17 00:00:00.000000,000995,1.0,1.0,0.0,DB하이텍1우,12410918000.0,112316,5000,112316,1197,1.07,185000,90500,29.37,3762,19.00,5732,5.41,20425,0.36,13.93,110500,110500,107500,111000,107000,184,19,,,9814.0,미래에셋대우,95,키움증권,33,신한금융투자,20,한화,14,KB증권,8,유안타증권,100,키움증권,52,미래에셋대우,13,케이티비,4,신한금융투자,3,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:56.631818,2021-09-17 00:00:00.000000,000990,1.0,1.0,0.0,DB하이텍,2557358668800.0,44398588,5000,44398588,7428281,16.73,74300,30350,15.31,3762,10.00,5732,2.82,20425,0.61,13.93,57600,57600,56700,57700,55900,523389,29859,-21477,+13332,8145.0,신한금융투자,67373,키움증권,65832,미래에셋대우,62284,한국증권,59482,삼성,45071,키움증권,88195,미래에셋대우,59812,모건스탠리,50737,한국증권,49325,삼성,44104,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:56.905019,2021-09-17 00:00:00.000000,139130,1.0,1.0,0.0,DGB금융지주,1557833121930.0,169145833,5000,169145833,84245482,49.81,9790,5220,3.66,2519,3.00,2703,0.30,30950,4.24,4.55,9210,9210,9310,9330,9180,457035,4220,-145680,+45088,100592.0,CS증권,120467,UBS,58284,미래에셋대우,48216,KB증권,31486,키움증권,24529,제이피모간,100256,삼성,81367,CLSA,51489,모건스탠리,45273,메릴린치,27351,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:57.173394,2021-09-17 00:00:00.000000,001530,1.0,1.0,0.0,DI동일,843580080000.0,2510655,5000,2510655,64921,2.59,401000,80923,29.33,11455,N/A,N/A,1.19,281388,0.44,7.02,336000,336000,333500,336500,321000,39999,13132,-1814,-2458,4272.0,미래에셋대우,6451,한국증권,5390,키움증권,5380,NH투자증권,3308,KB증권,3167,한국증권,5839,미래에셋대우,5728,키움증권,4086,NH투자증권,3094,하나금융투자,2959,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:57.392490,2021-09-17 00:00:00.000000,000215,1.0,1.0,0.0,DL우,75032117500.0,1686115,5000,1686115,130457,7.74,63200,32900,1.44,30986,1.00,45966,0.26,173367,3.03,7.59,44500,44500,44050,44500,43850,1919,84,-6,,4272.0,키움증권,635,한국증권,438,NH투자증권,273,유진증권,229,케이티비,128,NH투자증권,614,한국증권,525,유진증권,377,키움증권,162,대신,85,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:57.687015,2021-09-17 00:00:00.000000,001880,1.0,1.0,0.0,DL건설,721142386800.0,22053284,5000,22053284,451149,2.05,41000,22550,5.08,6432,4.00,7718,0.87,37514,1.68,7.59,32700,32700,32500,32700,32050,15575,504,+496,+1134,-1630.0,삼성,2643,NH투자증권,2351,한국증권,2048,키움증권,1939,미래에셋대우,1485,키움증권,3017,한국증권,1825,KB증권,1557,NH투자증권,1513,미래에셋대우,1482,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:57.960893,2021-09-17 00:00:00.000000,000210,1.0,1.0,0.0,DL,1513014824800.0,20955884,5000,20955884,3170045,15.13,107000,60400,2.33,30986,2.00,45966,0.42,173367,1.80,7.59,72200,72200,73000,73500,72000,240017,17351,-41839,+8908,32931.0,모건스탠리,56170,제이피모간,34551,CS증권,26035,골드만,21863,키움증권,10997,모건스탠리,100159,제이피모간,31680,CS증권,17801,신한금융투자,17726,골드만,16202,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:58.183132,2021-09-17 00:00:00.000000,37550K,1.0,1.0,0.0,DL이앤씨우,164037476000.0,2113885,5000,2113885,159833,7.56,106500,67600,N/A,N/A,3.00,26203,0.43,179507,N/A,8.77,77600,77600,77900,78200,77500,6203,482,-298,+1624,-1326.0,한국증권,1643,하나금융투자,856,HI증권,811,미래에셋대우,787,NH투자증권,553,대신,1761,NH투자증권,1004,키움증권,567,삼성,564,한국증권,435,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:58.456819,2021-09-17 00:00:00.000000,375500,1.0,1.0,0.0,DL이앤씨,2700543951000.0,19358738,5000,19358738,5165334,26.68,159000,103500,N/A,N/A,5.00,26203,0.78,179507,N/A,8.77,139500,139500,141000,142000,139500,85997,12071,-10925,-4030,14955.0,키움증권,11960,삼성,7632,신한금융투자,7484,미래에셋대우,7419,한국증권,6725,신한금융투자,10904,키움증권,8838,골드만,8541,제이피모간,7034,한국증권,6455,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:58.709999,2021-09-17 00:00:00.000000,155660,1.0,1.0,0.0,DSR,155680000000.0,16000000,500,16000000,77586,0.48,13200,5100,14.46,673,N/A,N/A,0.92,10609,0.51,12.79,9730,9730,10150,10350,9480,1213238,11854,+14841,+2811,-17652.0,키움증권,497044,미래에셋대우,126224,NH투자증권,90225,삼성,87963,한국증권,74965,키움증권,488777,미래에셋대우,151679,NH투자증권,105325,삼성,85566,한국증권,74805,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:58.955445,2021-09-17 00:00:00.000000,069730,1.0,1.0,0.0,DSR제강,135504000000.0,14400000,500,14400000,185808,1.29,11900,4090,51.99,181,N/A,N/A,0.91,10295,0.43,10.80,9410,9410,10100,10200,9330,1615646,15704,-74173,-4536,78709.0,키움증권,468678,미래에셋대우,232993,한국증권,177488,NH투자증권,157178,삼성,157070,키움증권,616339,미래에셋대우,201901,NH투자증권,146515,한국증권,142629,삼성,128024,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:59.264250,2021-09-17 00:00:00.000000,017940,1.0,1.0,0.0,E1,439040000000.0,6860000,5000,6860000,340026,4.96,67700,38200,3.25,19710,N/A,N/A,0.29,222561,3.44,11.03,64000,64000,65200,65200,63300,35378,2268,+721,+1344,-2065.0,키움증권,6147,삼성,3851,한국증권,3635,NH투자증권,3500,미래에셋대우,2768,미래에셋대우,7612,키움증권,7325,NH투자증권,3477,한국증권,2285,삼성,2073,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:59.484288,2021-09-17 00:00:00.000000,365550,1.0,1.0,0.0,ESR켄달스퀘어리츠,46648000000.0,6860000,5000,9610,4800,4.96,67700,38200,3.25,19710,N/A,N/A,0.29,222561,3.44,11.03,6800,6800,6730,6840,6640,198642,1344,-31708,+90436,-58728.0,NH투자증권,47421,브릿지증권,26875,리딩,20088,골드만,13763,신한금융투자,11215,CLSA,40906,이베스트,30300,한국증권,25739,신한금융투자,19516,키움증권,15034,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:23:59.736164,2021-09-17 00:00:00.000000,383220,1.0,1.0,0.0,F&F,5454927480000.0,7661415,500,7661415,884728,11.55,789000,360000,N/A,N/A,15.00,48589,15.47,46030,N/A,29.31,712000,712000,720000,721000,700000,45926,32642,+14109,-10682,-3427.0,모건스탠리,8433,미래에셋대우,5801,한국증권,4250,제이피모간,4151,신한금융투자,4024,미래에셋대우,6643,키움증권,4195,모건스탠리,3469,한국증권,3413,삼성,3412,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:00.001884,2021-09-17 00:00:00.000000,007700,1.0,1.0,0.0,F&F홀딩스,1394427183550.0,39114367,500,39114367,254446,0.65,90250,34050,0.26,135174,N/A,N/A,0.89,40069,2.81,7.02,35650,35650,36600,36600,35600,90124,3231,-7615,-12495,20110.0,키움증권,20905,미래에셋대우,11346,신한금융투자,11101,삼성,7887,한국증권,6993,키움증권,16146,신한금융투자,9621,미래에셋대우,7875,KB증권,7764,한국증권,7314,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:00.262742,2021-09-17 00:00:00.000000,078935,1.0,1.0,0.0,GS우,65324631600.0,1784826,5000,1784826,189908,10.64,42750,28000,4.16,8792,3.00,12432,0.39,94899,5.33,36.58,36600,36600,36800,36800,36550,5261,192,-191,-319,510.0,키움증권,1332,NH투자증권,1166,미래에셋대우,909,신한금융투자,446,KB증권,378,삼성,3583,DB금융투자,255,키움증권,252,신한금융투자,213,미래에셋대우,191,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:00.521017,2021-09-17 00:00:00.000000,006360,1.0,1.0,0.0,GS건설,3949585763500.0,85581490,5000,85581490,22767294,26.60,48850,23150,12.18,3790,8.00,5744,0.88,52305,2.60,7.59,46150,46150,46150,46500,45400,741765,34178,-146410,+119086,27324.0,한국증권,91069,신한금융투자,82015,모건스탠리,67437,미래에셋대우,57866,NH투자증권,57252,한국증권,93339,제이피모간,93315,CLSA,90511,모건스탠리,81832,신한금융투자,68571,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:00.813405,2021-09-17 00:00:00.000000,078930,1.0,1.0,0.0,GS,4000007022900.0,92915378,5000,92915378,17937850,19.31,50300,30300,4.90,8792,3.00,12432,0.45,94899,4.41,36.58,43050,43050,43850,43850,42800,354778,15286,-81258,-4113,85371.0,제이피모간,33305,UBS,28282,신한금융투자,28044,키움증권,27174,미래에셋대우,26054,씨티그룹,60539,CS증권,43803,신한금융투자,43029,제이피모간,32310,KB증권,18729,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:01.123004,2021-09-17 00:00:00.000000,012630,1.0,1.0,0.0,HDC,684042705450.0,59741721,5000,59741721,11353555,19.00,15600,9950,7.63,1501,N/A,N/A,0.27,42106,2.18,7.59,11450,11450,11450,11500,11350,155949,1781,-10380,-592,10972.0,키움증권,38207,미래에셋대우,30515,한국증권,18113,KB증권,15619,에스지,9436,키움증권,48386,메리츠,28436,신한금융투자,22124,미래에셋대우,13384,한국증권,12305,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:01.380407,2021-09-17 00:00:00.000000,294870,1.0,1.0,0.0,HDC현대산업개발,1884949638000.0,65907330,5000,65907330,7091359,10.76,33400,19700,10.21,2801,5.00,5548,0.66,43490,2.10,7.59,28600,28600,28600,28750,28250,285662,8143,-31033,-12659,43692.0,메릴린치,59242,키움증권,32443,미래에셋대우,22460,한국증권,21529,삼성,20020,제이피모간,92705,모건스탠리,34837,키움증권,24015,미래에셋대우,19908,신한금융투자,18726,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:01.664376,2021-09-17 00:00:00.000000,003560,1.0,1.0,0.0,IHQ,232514839320.0,146235748,500,146235748,5916087,4.05,2940,1305,N/A,-88,N/A,N/A,1.88,848,N/A,-22.27,1590,1590,1590,1600,1560,664514,1046,+3087,-34278,31191.0,키움증권,161860,삼성,73068,한국증권,63188,KB증권,58544,NH투자증권,58474,NH투자증권,199073,삼성,92130,키움증권,82679,미래에셋대우,81740,신영,32634,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:01.956610,2021-09-17 00:00:00.000000,175330,1.0,1.0,0.0,JB금융지주,1617229559740.0,196982894,5000,196982894,80007315,40.62,8550,4435,3.56,2303,4.00,2331,0.40,20288,4.55,4.55,8210,8210,8310,8350,8210,338253,2794,-114674,+21188,93486.0,삼성,73539,NH투자증권,63876,한국증권,30560,하나금융투자,28897,IBK증권,26099,미래에셋대우,42736,모건스탠리,35167,CLSA,34447,한국증권,32312,제이피모간,27751,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:02.264697,2021-09-17 00:00:00.000000,234080,1.0,1.0,0.0,JW생명과학,269979145700.0,15834554,2500,15834554,552784,3.49,24000,16300,20.79,820,N/A,N/A,2.06,8291,2.93,106.07,17050,17050,17000,17050,16650,39730,669,-960,+6,954.0,한국증권,9628,삼성,7537,키움증권,4597,NH투자증권,4041,미래에셋대우,3897,삼성,18479,키움증권,4119,미래에셋대우,3290,NH투자증권,2826,KB증권,2348,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:02.517807,2021-09-17 00:00:00.000000,001065,1.0,1.0,0.0,JW중외제약우,6318501600.0,177486,2500,177486,508,0.29,91241,28200,N/A,-146,N/A,N/A,4.01,8886,0.98,106.07,35600,35600,35650,35650,34800,550,19,,,954.0,키움증권,232,미래에셋대우,114,유안타증권,40,한국증권,29,NH투자증권,26,미래에셋대우,140,키움증권,128,삼성,112,KB증권,91,한국증권,22,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:02.791743,2021-09-17 00:00:00.000000,001067,1.0,1.0,0.0,JW중외제약2우B,5767736000.0,93028,2500,93028,494,0.53,135110,50155,N/A,-146,N/A,N/A,6.98,8886,0.52,106.07,62000,62000,59200,62000,59000,523,31,,,954.0,삼성,240,미래에셋대우,156,하나금융투자,95,키움증권,26,KB증권,5,한국증권,202,키움증권,92,NH투자증권,56,미래에셋대우,52,교보,45,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:03.137443,2021-09-17 00:00:00.000000,001060,1.0,1.0,0.0,JW중외제약,568654046400.0,21539926,2500,21539926,1182062,5.49,42639,25850,N/A,-146,N/A,N/A,2.97,8886,1.20,106.07,26400,26400,26500,27000,26400,40086,1063,-6056,-4147,10203.0,삼성,5694,한국증권,4892,키움증권,4551,골드만,3122,미래에셋대우,2955,모건스탠리,10718,키움증권,4473,한국증권,3819,미래에셋대우,3345,대신,2911,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:03.453619,2021-09-17 00:00:00.000000,096760,1.0,1.0,0.0,JW홀딩스,278213404830.0,68441182,500,68441182,1419492,2.07,6524,3800,13.69,297,N/A,N/A,2.00,2031,2.15,106.07,4065,4065,4120,4120,4050,44149,179,-4565,-103,4668.0,삼성,13045,한국증권,8866,키움증권,6793,미래에셋대우,2874,NH투자증권,2600,키움증권,7137,DB금융투자,4979,신한금융투자,4061,제이피모간,3922,한국증권,3470,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:03.716881,2021-09-17 00:00:00.000000,105560,1.0,1.0,0.0,KB금융,21663592632000.0,415807920,5000,415807920,280921400,67.56,59800,36900,5.14,10144,5.00,10317,0.45,115045,3.40,4.55,52100,52100,52100,52200,51800,903290,46994,+16623,-87926,71303.0,한국증권,79107,신한금융투자,71595,메릴린치,64596,KB증권,59656,삼성,58839,제이피모간,119768,한국증권,78423,삼성,73131,모건스탠리,57683,UBS,51854,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:03.970797,2021-09-17 00:00:00.000000,009070,1.0,1.0,0.0,KCTC,199800000000.0,30000000,500,30000000,219786,0.73,11500,2190,10.55,631,N/A,N/A,0.94,7057,0.75,11.26,6660,6660,6670,6680,6450,171514,1126,+48627,-22,-48605.0,한국증권,22118,키움증권,18558,신한금융투자,17177,NH투자증권,14339,미래에셋대우,12753,미래에셋대우,47087,키움증권,40520,한국증권,17439,KB증권,10903,NH투자증권,5172,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:04.236798,2021-09-17 00:00:00.000000,016385,1.0,1.0,0.0,KG동부제철우,6326122500.0,53385,5000,53385,0,0.00,214500,96100,96.89,1223,N/A,N/A,11.30,10488,0.13,10.80,118500,118500,115000,118500,115000,134,15,,,-48605.0,NH투자증권,85,키움증권,36,DB금융투자,5,미래에셋대우,5,삼성,1,키움증권,49,미래에셋대우,31,NH투자증권,30,KB증권,12,한국증권,7,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:04.514818,2021-09-17 00:00:00.000000,016380,1.0,1.0,0.0,KG동부제철,1435127671950.0,100008897,5000,100008897,1430078,1.43,25150,7600,11.73,1223,N/A,N/A,1.37,10488,0.70,10.80,14350,14350,14700,14800,14250,252432,3635,-58576,-41589,100165.0,키움증권,73038,미래에셋대우,24603,삼성,21189,신한금융투자,19435,NH투자증권,19331,신한금융투자,50308,유안타증권,38807,키움증권,26180,미래에셋대우,23000,제이피모간,18923,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:04.772392,2021-09-17 00:00:00.000000,001390,1.0,1.0,0.0,KG케미칼,468674044800.0,13866096,5000,13866096,468206,3.38,45700,17750,5.17,6535,N/A,N/A,0.96,35059,1.18,45.37,33800,33800,33200,33850,32800,101983,3404,+14972,-6958,-8014.0,한국증권,17718,삼성,12543,미래에셋대우,11534,키움증권,9931,신한금융투자,9382,한국증권,15438,삼성,14355,NH투자증권,10984,키움증권,10764,신영,8992,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-19 17:24:05.067515,2021-09-17 00:00:00.000000,033180,1.0,1.0,0.0,KH 필룩스,477188621360.0,136730264,500,136730264,13757053,10.06,9125,2748,N/A,-307,N/A,N/A,1.18,2965,N/A,65.18,3490,3490,3490,3550,3405,2170810,7567,-65545,+27845,37700.0,키움증권,546537,미래에셋대우,338406,삼성,192211,NH투자증권,163837,KB증권,162195,키움증권,458425,NH투자증권,284990,미래에셋대우,280947,신한금융투자,217871,한국증권,205575,,,,,,0.0,0.0,0.0,0.0,0.0
